state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Haryana             ,Mewat                     ,orange                       ,       3000 , 19.58 , 16.55 , 10.01 ,      22.77 ,   92.17 ,7.02 ,  110.48
Haryana             ,Mewat                     ,pomegranate                  ,       5000 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Haryana             ,Mewat                     ,potato                       ,        700 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Mewat                     ,raddish                      ,        800 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Mewat                     ,tomato                       ,       1500 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Panipat                   ,cauliflower                  ,        800 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Panipat                   ,onion                        ,       1500 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Panipat                   ,potato                       ,       1000 ,       ,       ,       ,            ,         ,     ,
Haryana             ,Panipat                   ,tomato                       ,       1500 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,apple                        ,       7500 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Himachal_Pradesh    ,Kangra                    ,bottle_gourd                 ,       2800 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,brinjal                      ,       2500 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,cabbage                      ,        800 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,capsicum                     ,       4800 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,carrot                       ,       1000 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,cauliflower                  ,       1000 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,corianderleaves              ,       2500 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,kinnow                       ,       2200 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,peas_wet                     ,       1800 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,pomegranate                  ,       7500 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Himachal_Pradesh    ,Kangra                    ,potato                       ,        800 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,raddish                      ,        600 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,spinach                      ,       1500 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,tomato                       ,       2000 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,apple                        ,       5000 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Himachal_Pradesh    ,Kangra                    ,banana                       ,       2400 ,100.23 , 82.01 , 50.05 ,      27.38 ,   80.36 ,5.98 ,  104.63
Himachal_Pradesh    ,Kangra                    ,bhindiladies_finger          ,       4250 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,bottle_gourd                 ,       2250 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,brinjal                      ,       1350 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,cabbage                      ,        450 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,capsicum                     ,       4250 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,carrot                       ,        650 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,cauliflower                  ,       1350 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,corianderleaves              ,       1350 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,french_beans_frasbean        ,       3900 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,gingergreen                  ,       8750 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,grapes                       ,       4250 , 23.18 ,132.53 ,200.11 ,      23.85 ,   81.88 ,6.03 ,   69.61
Himachal_Pradesh    ,Kangra                    ,green_chilli                 ,       6250 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,kinnow                       ,       1600 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,lemon                        ,       3900 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,mashrooms                    ,       9500 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,methileaves                  ,        950 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,mousambisweet_lime           ,       3750 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,onion                        ,        750 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,orange                       ,       3250 , 19.58 , 16.55 , 10.01 ,      22.77 ,   92.17 ,7.02 ,  110.48
Himachal_Pradesh    ,Kangra                    ,papaya                       ,       2250 , 49.88 , 59.05 , 50.04 ,      33.72 ,   92.4  ,6.74 ,  142.63
Himachal_Pradesh    ,Kangra                    ,peas_cod                     ,       1650 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,pineapple                    ,       2250 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,pomegranate                  ,       4250 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Himachal_Pradesh    ,Kangra                    ,potato                       ,        750 ,       ,       ,       ,            ,         ,     ,
Himachal_Pradesh    ,Kangra                    ,raddish                      ,        550 ,       ,       ,       ,            ,         ,     ,
